review_id,review_order,issue_type,ai_suggested_decision,ai_confidence,ai_reason_short,ai_is_final_decision,needs_human_confirmation,source_split,image_path,label_path,overlay_path,crop_path,gt_damage_area_count,pred_damage_area_count,fn_damage_area_count,fp_damage_area_count
tactile3-da-final-073,73,false_negative_damage_area,exclude_unclear,low,edge marks are subtle and partly seam/debris,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211019_0000657880.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211019_0000657880.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/073_false_negative_damage_area_042_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211019_0000657880.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/073_false_negative_damage_area_042_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211019_0000657880.jpg,2,0,2,0
tactile3-da-final-074,74,false_negative_damage_area,fix_tactile_damage_area_bbox,high,large GT includes curb/context beyond tactile damage,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210726_0000015218.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210726_0000015218.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/074_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210726_0000015218.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/074_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210726_0000015218.jpg,2,0,2,0
tactile3-da-final-075,75,false_negative_damage_area,accept_existing_labels,high,crater/chip labels clearly valid,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210926_0000545323.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210926_0000545323.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/075_false_negative_damage_area_027_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210926_0000545323.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/075_false_negative_damage_area_027_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210926_0000545323.jpg,2,0,2,0
tactile3-da-final-076,76,false_negative_damage_area,accept_existing_labels,high,large broken area and small crack are clear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210926_0000545329.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210926_0000545329.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/076_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210926_0000545329.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/076_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210926_0000545329.jpg,2,0,2,0
tactile3-da-final-077,77,false_negative_damage_area,accept_existing_labels,medium,dark chipped patches plausibly tactile damage,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_4_1_20210909_0000474955.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_4_1_20210909_0000474955.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/077_false_negative_damage_area_034_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210909_0000474955.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/077_false_negative_damage_area_034_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210909_0000474955.jpg,2,0,2,0
tactile3-da-final-078,78,false_negative_damage_area,exclude_unclear,low,small dark marks may be stain/debris,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_4_1_20210917_0000515371.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_4_1_20210917_0000515371.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/078_false_negative_damage_area_035_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210917_0000515371.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/078_false_negative_damage_area_035_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210917_0000515371.jpg,2,0,2,0
tactile3-da-final-079,79,false_negative_damage_area,exclude_unclear,low,subtle seam/edge labels not visually clear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_4_1_20210923_0000531678.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_4_1_20210923_0000531678.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/079_false_negative_damage_area_036_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210923_0000531678.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/079_false_negative_damage_area_036_false_negative_damage_area_aihub513_tactile_2_09_1_1_4_1_20210923_0000531678.jpg,2,0,2,0
tactile3-da-final-080,80,false_negative_damage_area,exclude_unclear,low,distant overexposed crop makes damage unclear,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_1_20210726_0000102141.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_1_20210726_0000102141.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/080_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_5_1_20210726_0000102141.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/080_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_5_1_20210726_0000102141.jpg,2,0,2,0
tactile3-da-final-081,81,false_negative_damage_area,fix_tactile_damage_area_bbox,medium,손상은 맞지만 일부 박스 범위가 부정확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_1_20210903_0000449681.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_1_20210903_0000449681.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/081_false_negative_damage_area_033_false_negative_damage_area_aihub513_tactile_2_09_1_1_5_1_20210903_0000449681.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/081_false_negative_damage_area_033_false_negative_damage_area_aihub513_tactile_2_09_1_1_5_1_20210903_0000449681.jpg,2,0,2,0
tactile3-da-final-082,82,false_negative_damage_area,accept_existing_labels,high,작은 칩과 모서리 손상이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_5_2_20210813_0000466897.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_5_2_20210813_0000466897.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/082_false_negative_damage_area_040_false_negative_damage_area_aihub513_tactile_2_09_1_1_5_2_20210813_0000466897.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/082_false_negative_damage_area_040_false_negative_damage_area_aihub513_tactile_2_09_1_1_5_2_20210813_0000466897.jpg,3,1,2,0
tactile3-da-final-083,83,false_negative_damage_area,accept_existing_labels,high,노란 GT 손상 근거가 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_6_2_20210909_0000493266.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_6_2_20210909_0000493266.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/083_false_negative_damage_area_028_false_negative_damage_area_aihub513_tactile_2_09_1_1_6_2_20210909_0000493266.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/083_false_negative_damage_area_028_false_negative_damage_area_aihub513_tactile_2_09_1_1_6_2_20210909_0000493266.jpg,3,1,2,0
tactile3-da-final-084,84,false_negative_damage_area,accept_existing_labels,high,회색 박리 손상이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210725_0000005093.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210725_0000005093.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/084_false_negative_damage_area_029_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210725_0000005093.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/084_false_negative_damage_area_029_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210725_0000005093.jpg,1,0,1,0
tactile3-da-final-085,85,false_negative_damage_area,remove_false_damage_area_label,low,이음부 이물처럼 보여 손상 근거 약함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210726_0000096072.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210726_0000096072.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/085_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210726_0000096072.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/085_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210726_0000096072.jpg,1,0,1,0
tactile3-da-final-086,86,false_negative_damage_area,accept_existing_labels,high,검은 박리 손상이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210923_0000534023.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210923_0000534023.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/086_false_negative_damage_area_028_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210923_0000534023.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/086_false_negative_damage_area_028_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210923_0000534023.jpg,1,0,1,0
tactile3-da-final-087,87,false_negative_damage_area,accept_existing_labels,high,작은 표면 칩이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20210925_0000542123.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20210925_0000542123.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/087_false_negative_damage_area_029_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210925_0000542123.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/087_false_negative_damage_area_029_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20210925_0000542123.jpg,1,0,1,0
tactile3-da-final-088,88,false_negative_damage_area,accept_existing_labels,high,검은 손상 영역이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211006_0000713423.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211006_0000713423.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/088_false_negative_damage_area_043_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211006_0000713423.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/088_false_negative_damage_area_043_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211006_0000713423.jpg,1,0,1,0
tactile3-da-final-089,89,false_negative_damage_area,accept_existing_labels,medium,작은 마모 손상으로 보임,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211011_0000617295.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211011_0000617295.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/089_false_negative_damage_area_044_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211011_0000617295.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/089_false_negative_damage_area_044_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211011_0000617295.jpg,1,0,1,0
tactile3-da-final-090,90,false_negative_damage_area,accept_existing_labels,high,모서리 칩이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211013_0000624385.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211013_0000624385.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/090_false_negative_damage_area_045_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211013_0000624385.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/090_false_negative_damage_area_045_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211013_0000624385.jpg,1,0,1,0
tactile3-da-final-091,91,false_negative_damage_area,add_missing_tactile_damage_area,medium,기존 GT 외 우측 스커프 손상 의심,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211018_0000695222.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211018_0000695222.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/091_false_negative_damage_area_046_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211018_0000695222.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/091_false_negative_damage_area_046_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211018_0000695222.jpg,2,1,1,0
tactile3-da-final-092,92,false_negative_damage_area,add_missing_tactile_damage_area,high,GT 아래 별도 작은 박리 손상 누락,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_1_20211023_0000724446.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_1_20211023_0000724446.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/092_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211023_0000724446.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/092_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_1_20211023_0000724446.jpg,1,0,1,0
tactile3-da-final-093,93,false_negative_damage_area,accept_existing_labels,high,도트 블록 표면 박리 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210724_0000224130.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210724_0000224130.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/093_false_negative_damage_area_033_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210724_0000224130.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/093_false_negative_damage_area_033_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210724_0000224130.jpg,1,0,1,0
tactile3-da-final-094,94,false_negative_damage_area,accept_existing_labels,high,균열 손상 라벨이 타당함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_2_20210909_0000469521.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_2_20210909_0000469521.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/094_false_negative_damage_area_028_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210909_0000469521.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/094_false_negative_damage_area_028_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_2_20210909_0000469521.jpg,2,1,1,0
tactile3-da-final-095,95,false_negative_damage_area,accept_existing_labels,high,이음부 박리 손상이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_1_3_20211017_0000657908.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_1_3_20211017_0000657908.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/095_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_3_20211017_0000657908.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/095_false_negative_damage_area_031_false_negative_damage_area_aihub513_tactile_2_09_1_1_1_3_20211017_0000657908.jpg,1,0,1,0
tactile3-da-final-096,96,false_negative_damage_area,accept_existing_labels,medium,낡은 표면 마모 손상으로 보임,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_1_1_2_1_20210820_0000344304.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_1_1_2_1_20210820_0000344304.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/096_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_2_1_20210820_0000344304.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/096_false_negative_damage_area_032_false_negative_damage_area_aihub513_tactile_2_09_1_1_2_1_20210820_0000344304.jpg,1,0,1,0
tactile3-da-final-097,97,hard_negative_false_positive_damage_area,accept_existing_labels,high,비촉지도 블록 질감 오검출로 보임,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_1_1_20210728_0000166657.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_1_1_20210728_0000166657.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/097_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210728_0000166657.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/097_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210728_0000166657.jpg,0,14,0,14
tactile3-da-final-098,98,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,medium,균열과 검은 박리 후보가 보임,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_1_1_20210906_0000452324.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_1_1_20210906_0000452324.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/098_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210906_0000452324.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/098_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210906_0000452324.jpg,0,13,0,13
tactile3-da-final-099,99,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,high,여러 모서리 칩 손상이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_1_1_20210726_0000075652.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_1_1_20210726_0000075652.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/099_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210726_0000075652.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/099_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210726_0000075652.jpg,0,12,0,12
tactile3-da-final-100,100,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,high,검은 박리 손상이 다수 보임,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_4_1_20210924_0000538727.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_4_1_20210924_0000538727.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/100_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_4_1_20210924_0000538727.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/100_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_4_1_20210924_0000538727.jpg,0,11,0,11
tactile3-da-final-101,101,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,high,이음부와 모서리 파손이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_5_2_20210813_0000466919.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_5_2_20210813_0000466919.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/101_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_5_2_20210813_0000466919.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/101_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_5_2_20210813_0000466919.jpg,0,9,0,9
tactile3-da-final-102,102,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,high,이음부 표면 박리와 모서리 손상 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_1_1_20210902_0000446154.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_1_1_20210902_0000446154.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/102_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210902_0000446154.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/102_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210902_0000446154.jpg,0,9,0,9
tactile3-da-final-103,103,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,high,이음부 마모와 표면 박리 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_1_4_20210806_0000105648.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_1_4_20210806_0000105648.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/103_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_4_20210806_0000105648.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/103_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_4_20210806_0000105648.jpg,0,8,0,8
tactile3-da-final-104,104,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,high,회색 박리 영역이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_5_1_20211003_0000608238.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_5_1_20211003_0000608238.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/104_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_5_1_20211003_0000608238.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/104_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_5_1_20211003_0000608238.jpg,0,8,0,8
tactile3-da-final-105,105,hard_negative_false_positive_damage_area,accept_existing_labels,medium,대부분 가장자리 이물과 작은 흔적임,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_5_1_20211006_0000603590.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_5_1_20211006_0000603590.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/105_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_5_1_20211006_0000603590.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/105_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_5_1_20211006_0000603590.jpg,0,8,0,8
tactile3-da-final-106,106,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,medium,이음부와 가장자리 칩 손상 의심,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_1_1_20210913_0000499342.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_1_1_20210913_0000499342.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/106_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210913_0000499342.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/106_hard_negative_false_positive_damage_area_001_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_1_20210913_0000499342.jpg,0,7,0,7
tactile3-da-final-107,107,hard_negative_false_positive_damage_area,add_missing_tactile_damage_area,high,큰 표면 박리 손상이 명확함,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_6_1_20210826_0000477580.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_6_1_20210826_0000477580.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/107_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_6_1_20210826_0000477580.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/107_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_6_1_20210826_0000477580.jpg,0,7,0,7
tactile3-da-final-108,108,hard_negative_false_positive_damage_area,accept_existing_labels,medium,주로 이음부 이물과 노후 질감임,no,yes,val,datasets/walksafe_kr_tactile_3class_20260521/images/val/aihub513_tactile_2_09_0_1_1_2_20210730_0000051914.jpg,datasets/walksafe_kr_tactile_3class_20260521/labels/val/aihub513_tactile_2_09_0_1_1_2_20210730_0000051914.txt,docs/review/walksafe_tactile3_damage_area_20260522/final_overlays/108_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_2_20210730_0000051914.jpg,docs/review/walksafe_tactile3_damage_area_20260522/final_crops/108_hard_negative_false_positive_damage_area_002_hard_negative_false_positive_damage_area_aihub513_tactile_2_09_0_1_1_2_20210730_0000051914.jpg,0,7,0,7
